fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20231118 030545	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	849	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0492700974620204	0.913796793773789	608	7185	4441	76778767.1164418	50
20231118 031535	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1128	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.020207572440251	0.992231716744367	911	7596	5003	76526046.4767616	51
20231118 032039	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	789	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.130513336939582	0.943301835615908	1005	33065	4200	75621269.3653173	52
20231118 032344	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	689	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.159970142027072	0.0419227285647387	144	23765	4396	71395676.161919	53
20231118 033015	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	154	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0741814955647362	0.935203334273697	476	1951	5173	74858605.1974013	54
20231118 033310	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	676	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.297768735146946	0.139165354672539	288	46668	4539	72761872.5637181	55
20231118 033514	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	172	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.277147369886854	0.958296825121338	476	18495	4751	74408387.3063468	56
20231118 033756	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	280	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.230457627089328	0.430967087882043	118	21071	5061	73294299.3503248	57
20231118 034053	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	128	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.108496982498926	0.980685473544702	534	4163	5347	75588571.2143928	58
20231118 034242	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	184	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.225549470931927	0.241403672119871	111	20874	3993	75330239.3803098	59
20231118 034556	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	508	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.234858482357199	0.542150789859436	351	47942	4395	75585044.9775112	60
20231118 034803	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	257	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.284805983001209	0.339076991721095	925	37730	4878	73147453.2733633	61
20231118 035420	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	99	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.105269428906208	0.286141705373832	472	1465	4725	76149487.7561219	62
20231118 040152	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2134	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0470790021373966	0.877201894260176	780	40489	5445	76376874.0629685	63
20231118 041356	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	447	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.191310932222492	0.261187891472245	562	526	5418	69368852.5737131	64
20231118 041906	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1506	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0911322400144455	0.0914036740745102	820	46806	5101	72975818.5907046	65
20231118 042105	619	781356	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	79	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.291159180714271	0.806539473847852	542	21647	4158	74683045.4772614	66
