fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20231013 222104	673	968502	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	963	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200177	0.0236679350549821	0.416308936807472	946	42930	10769	74672652.173913	11
20231013 222431	673	968502	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1545	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200177	0.0856617830635514	0.0757532470165461	216	44630	12781	76765823.5882059	12
20231013 222704	673	968502	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	295	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200177	0.162378366501071	0.286808927284437	86	1673	10352	74602746.6266867	13
20231013 222835	673	968502	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	118	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200177	0.233689023978659	0.949436278862995	980	14324	12313	75129439.7801099	14
20231013 223212	673	968502	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1172	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200177	0.052335964285885	0.853881391236937	63	38550	11393	78653297.8510745	15
20231013 223315	673	968502	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	304	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200177	0.253217379873386	0.033953723590821	728	29234	9594	68932354.8225887	16
20231013 223726	673	968502	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1541	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200177	0.0921235938372447	0.80164416568478	311	41925	10627	77847181.9090455	17
20231013 224002	673	968502	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	654	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200177	0.0739339728238336	0.87061220124833	253	30331	11844	80966022.9885058	18
20231013 224318	673	968502	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	890	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200177	0.0452686380593872	0.877945355397899	367	26670	12272	78613981.0094953	19
20231013 224525	673	968502	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	476	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200177	0.0926298977656275	0.879660985555334	177	30450	11183	79985746.6266867	20
20231013 224803	673	968502	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	675	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200177	0.0783596016758716	0.865321229543668	436	32539	10689	78756090.4547726	21
20231013 224944	673	968502	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	257	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200177	0.147692954155955	0.869762717443456	67	30150	12046	78333932.033983	22
20231013 225436	673	968502	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1784	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200177	0.0933373583711329	0.863551073468806	254	43612	11713	78325581.7091454	23
20231013 225729	673	968502	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	692	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200177	0.0716118456998674	0.867219884891478	122	26919	11308	79985869.0654673	24
20231013 230050	673	968502	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	973	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200177	0.0649629528722685	0.872136113322108	157	33994	11723	78391733.6331834	25
20231013 230242	673	968502	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	263	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200177	0.0952632123275157	0.868542284024259	284	22145	9808	79798572.7136432	26
20231013 230657	673	968502	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1298	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200177	0.0343063079078905	0.869956067125006	269	34049	12664	77143344.3278361	27
20231013 231213	673	968502	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	1707	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200177	0.0691719308454475	0.852999433396685	133	29355	10217	79123098.9505247	28
20231013 231503	673	968502	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	705	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200177	0.0723849397195283	0.871460685271852	872	30001	11143	78320999.0004998	29
20231013 231709	673	968502	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	367	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200177	0.0921768672804593	0.867549866698502	189	24470	11160	77641579.2103948	30
20231013 231939	673	968502	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	820	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200177	0.0618892419904842	0.870783811731878	14	30637	11686	78579649.1754123	31
20231013 232217	673	968502	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	675	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200177	0.0761437019037927	0.871482671708173	370	30224	9324	79856237.8810595	32
20231013 232836	673	968502	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2227	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200177	0.0346489810569253	0.850477559625075	258	30922	10685	80626269.3653173	33
20231013 233631	673	968502	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2883	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200177	0.0490171000989398	0.880916614140899	248	28232	9979	77121112.9435282	34
