fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20231115 002805	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	767	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0473819777623912	0.475545598410496	479	6993	10650	80989790.1049475	28
20231115 004033	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	290	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0559903295576212	0.451884047228231	592	168	10749	80850493.2533733	29
20231115 005244	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	506	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0523936696099709	0.490225821250698	249	656	9513	79145991.5042479	30
20231115 010430	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	331	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0505985271938203	0.447236419762036	447	317	10020	79499920.03998	31
20231115 011728	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	912	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0535388046620699	0.389991324548978	469	18309	11011	79574114.4427786	32
20231115 012316	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	144	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.233407562572158	0.56966293972458	938	20592	10519	72674346.3268366	33
20231115 012650	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	99	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.280002940385689	0.898427504961312	391	28224	12496	77130218.8905547	34
20231115 014515	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	2069	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0363087101767984	0.222728061866936	675	25443	9846	78702927.5362319	35
20231115 015117	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	569	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0740349818474418	0.65515293722942	229	42939	10324	80050040.9795102	36
20231115 015932	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	537	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.0483703032806942	0.821668461945239	715	27197	11821	78284624.187906	37
20231115 020318	673	1734329	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	173	1	1	1	FALSE	1	0.1	50	0.5	TRUE	200005	0.250664937088989	0.833072674468569	642	27290	10922	74448648.6756622	38
